question,class1,class2,wh,headWord,synomums1,synomums2,synomums3,AllCaps,AllLowerCase,AllDigits,AllLetters,others,Location,Person,Organization,Money,Percent,Date,Time,DURATION,MISC,NUMBER,SET,ORDINAL,db
Can I know information about the west bay shuttle service in Doha?,TRS,TRSBUS,other,service,service,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location abstraction administrativeDistrict area capital center city district educationalInstitution geographicalArea group institution location municipality object organization physicalEntity region school seat site socialGroup tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInAsia wikicatInternationalSchoolsInQatar wikicatMunicipalitiesOfQatar wikicatPopulatedCoastalPlacesInQatar wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInQatar wikicatPopulatedPlacesInQatarState wikicatPortCities
Whis is the area in Doha with lots of skyscrapers?,TTD,TTDSIG,other,area,area,country,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location abstraction administrativeDistrict area capital center city district educationalInstitution geographicalArea group institution location municipality object organization physicalEntity region school seat site socialGroup tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInAsia wikicatInternationalSchoolsInQatar wikicatMunicipalitiesOfQatar wikicatPopulatedCoastalPlacesInQatar wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInQatar wikicatPopulatedPlacesInQatarState wikicatPortCities
is there any accommodation allowing early check in in Doha?,ACM,ACMHOT,other,accommodation,adjustment,accommodation,fitting,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location abstraction administrativeDistrict area capital center city district educationalInstitution geographicalArea group institution location municipality object organization physicalEntity region school seat site socialGroup tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInAsia wikicatInternationalSchoolsInQatar wikicatMunicipalitiesOfQatar wikicatPopulatedCoastalPlacesInQatar wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInQatar wikicatPopulatedPlacesInQatarState wikicatPortCities
Are the Qatari traditional daggers similar to the khanjars of Oman?,TTD,TTDOTH,other,similar,similar,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,1,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region sultanate yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArabic wikicatCountries wikicatIslamicStates wikicatMemberStatesOfTheArabLeague wikicatMemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf wikicatMemberStatesOfTheOrganisationOfIslamicCooperation wikicatMemberStatesOfTheUnitedNations wikicatMiddleEasternCountries wikicatStatesAndTerritoriesEstablishedIn wikicatSultanates wikicatWesternAsianCountries
What are the transportation options available to reach Gimpo Airport by 5:30am from Gangnam?,TRS,TRSOTH,what,option,option,none,none,true,true,true,true,flase,3,0,0,0,0,0,2,0,0,0,0,0, abstraction languageUnit name part relation
How much time would it take to do sight seeing at Petite France in South Korea?,TTD,TTDSIG,how,France,France,French_Republic,none,true,true,false,false,flase,4,0,0,0,0,0,0,0,0,0,0,0,
How long is the journey to Nami island from Incheon airport?,TRS,TRSOTH,how,journey,journey,journeying,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location administrativeDistrict city district geographicPoint geographicalArea location municipality object physicalEntity point port region state subdivision tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatPortCities wikicatPortCitiesAndTownsInSouthKorea wikicatPortsAndHarboursOfSouthKorea wikicatSpecialCitiesAndMetropolitanCitiesOfSouthKorea wikicatSubdivisionsOfSouthKorea
Can you suggest a good Korean BBQ place near Myeongdong?,FOD,FODFCA,other,Myeongdong,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,1,0,0,0,
Where can I find best street food in korea?,FOD,FODFMA,where,korea,Korea,Korean_Peninsula,Choson,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is the estimated taxi fare from Nami ferry terminal to petite france?,TRS,TRSTAX,what,fare,menu,fare,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
What is the estimated taxi fare from Petite France to Garden of the morning calm?,TRS,TRSTAX,what,fare,menu,fare,none,true,true,false,false,flase,2,0,0,0,0,0,1,0,0,0,0,0,
Are there any ski resorts open during October?,ACM,ACMRES,other,there,,,,true,true,false,false,flase,0,0,0,0,0,1,0,0,0,0,0,0,   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
Can I experience snow during November in South Korea?,WTH,WTHSNW,other,November,November,Nov,none,true,true,false,false,flase,2,0,0,0,0,1,0,0,0,0,0,0,   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
What is the winter attire suitable in south korea during december?,TGU,TGUATT,what,suitable,suitable,none,none,false,true,false,false,flase,2,0,0,0,0,2,0,0,0,0,0,0,
Can you suggest an itinerary for 6 days in taipei?,TGU,TGUOTH,other,day,day,twenty-four_hours,solar_day,false,true,true,true,flase,1,0,0,0,0,0,0,2,0,0,0,0,
How long do Chinese New Year celebrations last in taiwan?,ENT,ENTFES,how,celebration,celebration,jubilation,none,true,true,false,false,flase,0,0,0,0,0,2,0,0,1,0,0,0,
does the taxi companies in taipei allow journeys crossing 2 cities?,TRS,TRSTAX,other,journey,journey,journeying,none,false,true,true,true,flase,0,0,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year
what train lines options do I have to travel from hualien to Taichung?,TRS,TRSTRN,what,hualien,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location city populatedPlace village location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInAsia wikicatCitiesInTaiwan wikicatMunicipalitiesOfTaiwan wikicatPopulatedPlacesEstablishedIn
What are the towns to stay for 1-2 nights on the Vienna Salzburg train route?,ACM,ACMOTH,what,town,town,none,none,true,true,true,true,flase,2,0,0,0,0,0,1,0,0,1,0,0,   dUL q timePeriod year
What are the places with best Nightlife & Dancing Clubs happening?,ENT,ENTCLB,what,place,topographic_point,place,spot,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the ways of getting Korcula to Mostar on public transport?,TRS,TRSOTH,what,way,manner,mode,style,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInTheFederationOfBosniaAndHerzegovina wikicatMunicipalitiesOfBosniaAndHerzegovina wikicatPopulatedPlacesInMostar wikicatWorldHeritageSitesInBosniaAndHerzegovina
What are the day trip destinations in Split?,TTD,TTDOTH,what,destination,finish,destination,goal,true,true,false,false,flase,0,0,0,0,0,2,0,0,0,0,0,0,
Is it possible to reach Lara beach by bus?,TRS,TRSBUS,other,possible,possible,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
"Is there any Patisserie, boulangerie near Rue Rambuteau in the Marais?",FOD,FODOTH,other,boulangerie,none,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
which is the easiest way to get to Adagio aparthotel Val d'Europe from CDG Terminal 1?,TRS,TRSROU,which,way,manner,mode,style,true,true,true,true,flase,0,0,1,0,0,0,0,0,0,1,0,0, abbreviation abstraction form languageUnit part relation word wikicatAbbreviations   dUL q timePeriod year
Which is the best sim card for Europe (multiple countries) ?,TGU,TGUTEL,which,card,card,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q continent populatedPlace continent place place location continent populatedPlace location continent land landmass object peninsula physicalEntity yagoGeoEntity yagoPermanentlyLocatedEntity wikicatContinents wikicatPeninsulasOfAsia
What are the best quick service places to eat in Disneyland?,FOD,FODOTH,what,service,service,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, wgs administrativeDistrict amusementPark district geographicalArea landmark location nationalPark object park park physicalEntity point position region tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAmusementParksInCalifornia wikicatLandmarksInCalifornia wikicatNationalParksInCalifornia wikicatUnitedStates wikicatWaltDisneyParksAndResorts
How is Paris Weather these days?,WTH,WTHOTH,how,Weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,1,0,0,0,0,0,0,1,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace location administrativeDistrict area capital center city commune district geographicalArea location municipality object physicalEntity prefecture region seat site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArchaeologicalSitesInFrance wikicatCapitals wikicatCapitalsInEurope wikicatCitiesInFrance wikicatCitiesWithMillionsOfInhabitants wikicatPrefecturesInFrance wikicatWorldHeritageSitesInFrance
What is the best Weather Site or App for Paris?,TGU,TGUWEB,what,site,site,land_site,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace location administrativeDistrict area capital center city commune district geographicalArea location municipality object physicalEntity prefecture region seat site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArchaeologicalSitesInFrance wikicatCapitals wikicatCapitalsInEurope wikicatCitiesInFrance wikicatCitiesWithMillionsOfInhabitants wikicatPrefecturesInFrance wikicatWorldHeritageSitesInFrance
What are things to do in Port Grimaud in late October?,TTD,TTDOTH,what,thing,thing,none,none,true,true,false,false,flase,0,1,0,0,0,2,0,0,0,0,0,0,
"What is the least expensive sim card with data,sms and call charges in France?",TGU,TGUTEL,what,card,card,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCountries wikicatCountriesInEurope wikicatCountriesInOceania wikicatFrench wikicatMemberStatesOfLaFrancophonie wikicatMemberStatesOfNATO wikicatMemberStatesOfTheCouncilOfEurope wikicatMemberStatesOfTheEuropeanUnion wikicatMemberStatesOfTheUnionForTheMediterranean wikicatMemberStatesOfTheUnitedNations wikicatRomanceCountriesAndTerritories
What are the agencies available for renting an apartment for 2 months in Paris?,ACM,ACMOTH,what,agency,agency,federal_agency,government_agency,true,true,true,true,flase,1,0,0,0,0,0,0,2,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace location administrativeDistrict area capital center city commune district geographicalArea location municipality object physicalEntity prefecture region seat site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArchaeologicalSitesInFrance wikicatCapitals wikicatCapitalsInEurope wikicatCitiesInFrance wikicatCitiesWithMillionsOfInhabitants wikicatPrefecturesInFrance wikicatWorldHeritageSitesInFrance
Where should I base around Burgundy in a weekend trip?,ACM,ACMOTH,where,Burgundy,Bourgogne,Burgundy,none,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction administrativeDistrict district location object physicalEntity region region state yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatFormerProvincesOfFrance wikicatNUTS wikicatRegionsOfFrance
Does DLP have refillable drinks?,FOD,FODOTH,other,DLP,none,none,none,true,true,false,false,flase,0,0,1,0,0,0,0,0,0,0,0,0, abbreviation abstraction form languageUnit part relation word wikicatAbbreviations
Is Les Halles safe for a solo Female Traveller ?,TGU,TGUHEA,other,traveller,traveler,traveller,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
What are the good skiing places in Megeve or Samoens?,TTD,TTDSPO,what,place,topographic_point,place,spot,true,true,false,false,flase,1,1,0,0,0,0,0,0,0,0,0,0,
What are the suggestions for Wine Tastings in Burgundy?,FOD,FODBRE,what,tasting,tasting,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction administrativeDistrict district location object physicalEntity region region state yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatFormerProvincesOfFrance wikicatNUTS wikicatRegionsOfFrance
"What are the good tour companies to see Palace of Versailles, Eiffel Tower and the Louvre?",TGU,TGUTOP,what,company,company,none,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
What are the good Wine Bars Near the Madeleine Or Theatre des Champs Elysees?,FOD,FODBRE,what,bar,barroom,bar,saloon,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is the best German SIM card with 3G coverage?,TGU,TGUTEL,what,card,card,none,none,true,true,true,true,flase,0,0,0,0,0,0,0,0,1,0,0,0,
How is the weather in Cologne in November?,WTH,WTHOTH,how,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location administrativeDistrict artifact camp city district geographicalArea housing livingQuarters location militaryQuarters municipality object physicalEntity region site structure town tract urbanArea whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCatholicPilgrimageSites wikicatCitiesInGermany wikicatCitiesInNorthRhine wikicatHolyCities wikicatImperialFreeCities wikicatMunicipalitiesInNorthRhine wikicatPopulatedPlacesEstablishedInThe wikicatPopulatedPlacesOnTheRhine wikicatRomanLegions wikicatRomanTownsAndCitiesInGermany wikicatTownsInNorthRhine wikicatUniversityTownsInGermany wikicatWorldHeritageSitesInGermany   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
"Is there a bar,pub or club in Berlin which shows the Ohio State football game?",FOD,FODBAR,which,bar,barroom,bar,saloon,true,true,false,false,flase,1,0,2,0,0,0,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction city populatedPlace village location administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity region seat section site stateCapital town tract urbanArea vicinity yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInEurope wikicatCitiesInGermany wikicatCitiesWithMillionsOfInhabitants wikicatGermanStateCapitals wikicatLocalitiesOfBerlin wikicatMunicipalitiesOfGermany wikicatPopulatedPlacesEstablishedInThe wikicatStatesAndTerritoriesEstablishedIn wikicatStatesOfGermany wikicatUniversityTownsInGermany wikicatWorldHeritageSitesInGermany
How is the weather in Hamburg in January?,WTH,WTHOTH,how,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location administrativeDistrict area capital center city district geographicPoint geographicalArea location municipality object physicalEntity point port region region seat site stateCapital town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInGermany wikicatCitiesWithMillionsOfInhabitants wikicatGermanStateCapitals wikicatImperialFreeCities wikicatMunicipalitiesOfGermany wikicatNUTS wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInGermany wikicatPortCitiesAndTownsOfTheNorthSea wikicatPortsAndHarboursOfGermany wikicatStatesOfGermany wikicatStatesOfTheGermanConfederation wikicatStatesOfTheGermanEmpire wikicatStatesOfTheHolyRomanEmpire wikicatStatesOfTheNorthGermanConfederation wikicatStatesOfTheWeimarRepublic wikicatUniversityTownsInGermany   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
What are the mid-budget hotels closer to the city attractions in Frankfurt?,ACM,ACMHOT,what,hotel,hotel,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInGermany wikicatCitiesInHesse wikicatImperialFreeCities wikicatMunicipalitiesInHesse wikicatPopulatedPlacesEstablishedInThe wikicatPortCitiesAndTownsInGermany wikicatTownsInHesse wikicatUniversityTownsInGermany
Where can I  book an appointment online for a working holiday visa in Germany ?,TGU,TGUVIS,where,visa,visa,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCountries wikicatCountriesInEurope wikicatFederalCountries wikicatGerman wikicatGermanicCountriesAndTerritories wikicatMemberStatesOfNATO wikicatMemberStatesOfTheEuropeanUnion wikicatMemberStatesOfTheUnionForTheMediterranean wikicatMemberStatesOfTheUnitedNations wikicatStatesAndTerritoriesEstablishedIn wikicatStatesAndTerritoriesEstablishedIn
What are things to do Lindos and Rhodes for a 40+?,TTD,TTDOTH,what,thing,thing,none,none,true,true,true,true,flase,1,1,0,0,0,0,0,0,0,1,0,0,   q q administrativeRegion populatedPlace region administrativeArea place place location jurisdiction populatedPlace location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAncientGreekCities wikicatAncientGreekSitesInGreece wikicatArchaeologicalSitesInGreece wikicatArchaeologicalSitesOnRhodes wikicatArchaeologicalSitesOnTheAegeanIslands wikicatDissolvedMunicipalitiesAndCommunesInGreece wikicatLocationsInTheIliad wikicatPopulatedPlacesInTheSouthAegean wikicatRomanSitesInGreece   q q administrativeRegion populatedPlace region administrativeArea place place location jurisdiction populatedPlace administrativeDistrict city district geographicalArea island land location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAegeanIslands wikicatAncientGreekCities wikicatArchaeologicalSitesInGreece wikicatIslands wikicatMediterraneanIslands wikicatMunicipalitiesOfTheSouthAegean wikicatPopulatedPlacesInRhodes wikicatWorldHeritageSitesInGreece   dUL q timePeriod year
Where can I rent a car from Maleme/Chania airport?,TRS,TRSRNT,where,airport,airport,airdrome,aerodrome,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
"Are there shops/mini-markets in the village where we can get wine, food around Agios Ioannis (Porto Raphael) ?",FOD,FODFMA,where,village,village,small_town,settlement,true,true,false,false,flase,0,4,0,0,0,0,0,0,0,0,0,0,
Where is the Roosters bar tigaki in Kos?,FOD,FODBAR,where,tigaki,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the good resorts to stay for a couple with age 50 in Rhodes?,ACM,ACMRES,what,resort,resort,resort_hotel,holiday_resort,true,true,true,true,flase,1,0,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year   q q administrativeRegion populatedPlace region administrativeArea place place location jurisdiction populatedPlace administrativeDistrict city district geographicalArea island land location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAegeanIslands wikicatAncientGreekCities wikicatArchaeologicalSitesInGreece wikicatIslands wikicatMediterraneanIslands wikicatMunicipalitiesOfTheSouthAegean wikicatPopulatedPlacesInRhodes wikicatWorldHeritageSitesInGreece
Is there any scuba diving services in Pavlopetri Underwater City?,TTD,TTDSPO,other,service,service,none,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
How far it is from Tsilivi to Xygia beach?,TRS,TRSROU,how,be,be,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
What are the good second hand music shops in Rome?,TTD,TTDSHP,what,shop,shop,store,none,true,true,false,false,flase,1,0,0,0,0,3,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area artifact capital center city commune depository district facility geographicalArea location municipality museum object physicalEntity region seat site town tract urbanArea whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAncientCities wikicatArchaeologicalSitesInItaly wikicatCapitalsInEurope wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInLazio wikicatCitiesWithMillionsOfInhabitants wikicatCommunesOfTheProvinceOfRome wikicatHolyCities wikicatMuseumsInRome wikicatNewTestamentPlaces wikicatPopulatedPlacesEstablishedInThe wikicatRomanTownsAndCities wikicatWorldHeritageSitesInItaly
What are the car rental services available near porto di sorrento?,TRS,TRSRNT,what,sorrento,,,,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the best hotels to spend honeymoon in Venice?,ACM,ACMHOT,what,hotel,hotel,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict archipelago area capital center city commune district geographicPoint geographicalArea island land location municipality object physicalEntity point port region seat site topographicPoint tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatArchipelagoesOfTheMediterraneanSea wikicatCapitalsOfFormerNations wikicatCar wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInVeneto wikicatCoastalCitiesAndTownsInItaly wikicatCommunesOfTheProvinceOfVenice wikicatIslandsOfTheVenetianLagoon wikicatMediterraneanPortCitiesAndTownsInItaly wikicatPortCities wikicatPortCitiesAndTownsInItaly wikicatPortCitiesAndTownsOfTheAdriaticSea wikicatPortCitiesOfTheMediterraneanSea wikicatPortsAndHarbours wikicatWorldHeritageSitesInEurope wikicatWorldHeritageSitesInItaly
What are the pretty villages to visit by boat from Como?,TTD,TTDSIG,what,village,village,small_town,settlement,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is the best travel card for Venice?,TRS,TRSTCD,what,card,card,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict archipelago area capital center city commune district geographicPoint geographicalArea island land location municipality object physicalEntity point port region seat site topographicPoint tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatArchipelagoesOfTheMediterraneanSea wikicatCapitalsOfFormerNations wikicatCar wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInVeneto wikicatCoastalCitiesAndTownsInItaly wikicatCommunesOfTheProvinceOfVenice wikicatIslandsOfTheVenetianLagoon wikicatMediterraneanPortCitiesAndTownsInItaly wikicatPortCities wikicatPortCitiesAndTownsInItaly wikicatPortCitiesAndTownsOfTheAdriaticSea wikicatPortCitiesOfTheMediterraneanSea wikicatPortsAndHarbours wikicatWorldHeritageSitesInEurope wikicatWorldHeritageSitesInItaly
Where can you access wifi in Riomaggiore?,TGU,TGUTEL,where,Riomaggiore,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Which hotels to stay at near Citadines Trafalgar Square for a couple?,ACM,ACMHOT,which,stay,stay,remain,rest,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
Which airlines have people used flying from Boston to London roundtrip?,TRS,TRSAIR,which,people,people,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location city populatedPlace village location administrativeDistrict area center city countySeat district geographicPoint geographicalArea location municipality object physicalEntity point port region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInMassachusetts wikicatCitiesInSuffolkCounty wikicatCountySeatsInMassachusetts wikicatPopulatedCoastalPlacesInMassachusetts wikicatPopulatedPlacesEstablishedIn wikicatPortCities wikicatPortCitiesAndTownsOfTheUnitedStatesAtlanticCoast wikicatPortsAndHarborsOfTheUnitedStates wikicatUniversityTownsInTheUnitedStates   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city district geographicPoint geographicalArea location municipality object physicalEntity point port region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArthurianLocations wikicatBritishCapitals wikicatCapitalsInEurope wikicatCitiesInEngland wikicatCitiesWithMillionsOfInhabitants wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInEngland wikicatPortsAndHarbours wikicatPostTownsInPostcodeAreasCoveringLondon wikicatStaplePorts
What is the best place to stay overnight between Glasgow and Skye?,ACM,ACMOTH,what,place,topographic_point,place,spot,true,true,false,false,flase,1,1,0,0,0,0,1,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInScotland wikicatCouncilAreasOfScotland wikicatDistrictsOfGlasgow wikicatDistrictsOfScotland wikicatLieutenancyAreasOfScotland wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInScotland wikicatPostTownsInTheGPostcodeArea   q q island populatedPlace wgs place place location island administrativeDistrict district geographicalArea island land location municipality object physicalEntity region town urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatIslandsOfScotland wikicatIslandsOfTheInnerHebrides wikicatPostTownsInTheIVPostcodeArea
What are the Railway Museums in London?,TTD,TTDSIG,what,Museums,none,none,none,true,true,false,false,flase,1,0,2,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city district geographicPoint geographicalArea location municipality object physicalEntity point port region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArthurianLocations wikicatBritishCapitals wikicatCapitalsInEurope wikicatCitiesInEngland wikicatCitiesWithMillionsOfInhabitants wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInEngland wikicatPortsAndHarbours wikicatPostTownsInPostcodeAreasCoveringLondon wikicatStaplePorts
What are the Caravan Parks near Anglesey?,ACM,ACMCAR,what,Parks,Parks,Rosa_Parks,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,   wgs area county geographicalArea island land location object physicalEntity region region subdivision tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAreasOfOutstandingNaturalBeautyInWales wikicatCountiesOfWales wikicatHistoricCountiesOfWales wikicatIslandsOfWales wikicatPrincipalAreasOfWales wikicatSubdivisionsOfWales
Which is the best train from London to Southend?,TRS,TRSTRN,which,train,train,railroad_train,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city district geographicPoint geographicalArea location municipality object physicalEntity point port region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArthurianLocations wikicatBritishCapitals wikicatCapitalsInEurope wikicatCitiesInEngland wikicatCitiesWithMillionsOfInhabitants wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInEngland wikicatPortsAndHarbours wikicatPostTownsInPostcodeAreasCoveringLondon wikicatStaplePorts
